3 1:151.0 2:89.0 3:9.0 4:0.0 5:0.0 6:8.388889 7:4.577317 8:0.72222203 9:0.38968238 10:31.703703 11:27.333334 12:41.0 13:26.777779 14:-13.111111 15:27.88889 16:-14.777778 17:41.0 18:0.35127252 19:-2.0465415
3 1:176.0 2:100.0 3:9.0 4:0.0 5:0.0 6:1.9444441 7:0.7740748 8:1.4444447 9:0.6518514 10:55.37037 11:50.333332 12:66.88889 13:48.88889 14:-15.111111 15:34.555557 16:-19.444445 17:66.88889 18:0.26862052 19:-2.00619
3 1:118.0 2:126.0 3:9.0 4:0.0 5:0.0 6:0.6666667 7:0.39999974 8:1.8333336 9:2.1222224 10:20.555555 11:16.11111 12:28.666666 13:16.88889 14:-13.333333 15:24.333334 16:-11.0 17:28.666666 18:0.437078 19:-2.1588047
3 1:42.0 2:57.0 3:9.0 4:0.0 5:0.0 6:1.3888906 7:0.97562754 8:0.99999875 9:0.36514837 10:65.703705 11:59.444443 12:79.44444 13:58.22222 14:-18.777779 15:41.22222 16:-22.444445 17:79.44444 18:0.26677614 19:-2.0307028
3 1:217.0 2:148.0 3:9.0 4:0.0 5:0.0 6:2.0555556 7:2.551854 8:1.0555553 9:0.5074078 10:29.074074 11:21.444445 12:41.555557 13:24.222221 14:-22.88889 15:37.444443 16:-14.555555 17:41.555557 18:0.4837708 19:-2.2379715
3 1:14.0 2:146.0 3:9.0 4:0.11111111 5:0.0 6:0.888889 7:0.4740738 8:1.1111112 9:0.7407407 10:10.592592 11:8.0 12:15.666667 13:8.111112 14:-7.7777777 15:15.222222 16:-7.4444447 17:15.666667 18:0.48786426 19:-2.1089108
3 1:22.0 2:87.0 3:9.0 4:0.0 5:0.0 6:1.8888899 7:1.2590423 8:1.1666666 9:0.62361073 10:64.03704 11:55.77778 12:80.333336 13:56.0 14:-24.777779 15:48.88889 16:-24.11111 17:80.333336 18:0.30969977 19:-2.105073
3 1:130.0 2:32.0 3:9.0 4:0.0 5:0.0 6:1.1111113 7:1.047041 8:0.83333397 9:0.83665866 10:59.48148 11:54.22222 12:70.88889 13:53.333332 14:-15.777778 15:34.22222 16:-18.444445 17:70.88889 18:0.24900064 19:-2.042422
3 1:162.0 2:159.0 3:9.0 4:0.0 5:0.0 6:2.1666667 7:0.9603238 8:2.2222223 9:1.4555128 10:26.11111 11:25.222221 12:29.555555 13:23.555555 14:-2.6666667 15:10.333333 16:-7.6666665 17:29.555555 18:0.20284556 19:-1.8025542
3 1:150.0 2:158.0 3:9.0 4:0.0 5:0.0 6:2.166667 7:1.6333338 8:1.388889 9:0.41851807 10:8.444445 11:7.0 12:12.222222 13:6.111111 14:-4.3333335 15:11.333333 16:-7.0 17:12.222222 18:0.50308645 19:-1.9434487
3 1:163.0 2:68.0 3:9.0 4:0.0 5:0.0 6:1.833334 7:2.21111 8:1.5555559 9:0.96296287 10:56.77778 11:52.0 12:68.22222 13:50.11111 14:-14.333333 15:34.333332 16:-20.0 17:68.22222 18:0.26505277 19:-1.9843078
3 1:187.0 2:80.0 3:9.0 4:0.0 5:0.0 6:1.3333327 7:0.7111114 8:1.3333334 9:0.7111086 10:40.51852 11:37.77778 12:47.666668 13:36.11111 14:-8.222222 15:21.444445 16:-13.222222 17:47.666668 18:0.24472968 19:-1.942698
3 1:140.0 2:73.0 3:9.0 4:0.0 5:0.0 6:1.7222214 7:0.8277598 8:0.7777774 9:1.0036957 10:46.296295 11:45.666668 12:51.11111 13:42.11111 14:-1.8888888 15:14.444445 16:-12.555555 17:51.11111 18:0.1761556 19:-1.6815889
3 1:236.0 2:117.0 3:9.0 4:0.0 5:0.0 6:0.7777786 7:0.40368706 8:1.277778 9:0.74286777 10:45.88889 11:39.555557 12:58.444443 13:39.666668 14:-19.0 15:37.666668 16:-18.666666 17:58.444443 18:0.33047688 19:-2.0994802
3 1:112.0 2:90.0 3:9.0 4:0.0 5:0.0 6:7.38889 7:6.9455557 8:1.2777773 9:0.87981415 10:65.18519 11:57.666668 12:79.77778 13:58.11111 14:-22.555555 15:43.77778 16:-21.222221 17:79.77778 18:0.27834544 19:-2.108813
3 1:197.0 2:121.0 3:9.0 4:0.0 5:0.0 6:21.666666 7:17.3628 8:0.94444436 9:0.9047208 10:41.037037 11:37.444443 12:49.444443 13:36.22222 14:-10.777778 15:25.222221 16:-14.444445 17:49.444443 18:0.28057775 19:-1.9955361
3 1:141.0 2:17.0 3:9.0 4:0.11111111 5:0.22222222 6:3.7222226 7:4.4493027 8:5.0 9:2.319004 10:44.592594 11:40.333336 12:54.0 13:39.444443 14:-12.777778 15:28.222221 16:-15.444445 17:54.0 18:0.26818594 19:-2.030048
3 1:79.0 2:28.0 3:9.0 4:0.0 5:0.0 6:4.277777 7:3.7618961 8:0.8333333 9:0.6582806 10:62.407406 11:53.444443 12:79.111115 13:54.666668 14:-26.88889 15:50.11111 16:-23.222221 17:79.111115 18:0.32455578 19:-2.1445074
3 1:169.0 2:102.0 3:9.0 4:0.0 5:0.0 6:1.0 7:0.35555485 8:0.8888893 9:0.2962955 10:58.22222 11:53.444443 12:69.66667 13:51.555557 14:-14.333333 15:34.333332 16:-20.0 17:69.66667 18:0.25975996 19:-1.9855843
3 1:208.0 2:65.0 3:9.0 4:0.0 5:0.0 6:1.3888874 7:1.2367799 8:26.444445 9:25.537477 10:56.703705 11:52.666668 12:64.44444 13:53.0 14:-12.111111 15:23.222221 16:-11.111111 17:64.44444 18:0.19713038 19:-1.9708116
4 1:189.0 2:144.0 3:9.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0
4 1:189.0 2:141.0 3:9.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0
4 1:210.0 2:153.0 3:9.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0
4 1:57.0 2:89.0 3:9.0 4:0.0 5:0.0 6:1.7222222 7:1.3066783 8:6.1666665 9:4.7034264 10:17.0 11:13.0 12:24.555555 13:13.444445 14:-12.0 15:22.666666 16:-10.666667 17:24.555555 18:0.47748852 19:-2.1297464
4 1:243.0 2:94.0 3:9.0 4:0.0 5:0.0 6:0.6666666 7:0.31111112 8:0.22222221 9:0.029629631 10:1.1851852 11:0.22222222 12:3.2222223 13:0.11111111 14:-2.8888888 15:6.111111 16:-3.2222223 17:3.2222223 18:0.9777778 19:-2.0712416
4 1:229.0 2:104.0 3:9.0 4:0.0 5:0.0 6:0.49999985 7:0.54772234 8:2.8333333 9:2.0412421 10:19.777779 11:16.333334 12:26.11111 13:16.88889 14:-10.333333 15:19.0 16:-8.666667 17:26.11111 18:0.37553233 19:-2.1506376
4 1:226.0 2:131.0 3:9.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0
4 1:196.0 2:95.0 3:9.0 4:0.0 5:0.0 6:1.722222 7:1.1238165 8:1.3333335 9:1.264911 10:7.6296296 11:6.7777777 12:10.777778 13:5.3333335 14:-2.5555556 15:9.444445 16:-6.888889 17:10.777778 18:0.51256585 19:-1.7492584
4 1:43.0 2:152.0 3:9.0 4:0.0 5:0.0 6:1.9444445 7:1.7074082 8:1.2222222 9:0.8296299 10:1.5185186 11:1.0 12:2.8888888 13:0.6666667 14:-1.5555556 15:4.111111 16:-2.5555556 17:2.8888888 18:0.64867723 19:-1.9332389
4 1:54.0 2:133.0 3:9.0 4:0.0 5:0.0 6:1.5555557 7:1.0074074 8:0.50000006 9:0.3444443 10:5.3703704 11:3.6666667 12:9.0 13:3.4444444 14:-5.111111 15:10.888889 16:-5.7777777 17:9.0 18:0.6304714 19:-2.0480003
4 1:157.0 2:85.0 3:9.0 4:0.0 5:0.0 6:1.2222223 7:1.2412657 8:0.22222233 9:0.17213264 10:18.925926 11:14.555555 12:26.88889 13:15.333333 14:-13.111111 15:23.88889 16:-10.777778 17:26.88889 18:0.45902446 19:-2.1609125
4 1:96.0 2:94.0 3:9.0 4:0.0 5:0.0 6:0.7222226 7:0.28518537 8:0.44444466 9:0.42963016 10:20.222221 11:16.0 12:28.777779 13:15.888889 14:-12.666667 15:25.666666 16:-13.0 17:28.777779 18:0.45154575 19:-2.084893
4 1:152.0 2:155.0 3:9.0 4:0.0 5:0.0 6:0.5 7:0.61111104 8:10.777778 9:131.80739 10:7.296296 11:5.3333335 12:11.0 13:5.5555553 14:-5.888889 15:11.111111 16:-5.2222223 17:11.0 18:0.5 19:-2.115567
4 1:208.0 2:34.0 3:9.0 4:0.0 5:0.0 6:1.7222224 7:1.7309811 8:0.4444445 9:0.50184834 10:14.444445 11:10.777778 12:21.0 13:11.555555 14:-11.0 15:19.666666 16:-8.666667 17:21.0 18:0.479958 19:-2.1623826
4 1:222.0 2:62.0 3:9.0 4:0.0 5:0.0 6:0.27777782 7:0.2509242 8:0.6666667 9:0.55777335 10:6.4074073 11:4.111111 12:11.444445 13:3.6666667 14:-6.888889 15:15.111111 16:-8.222222 17:11.444445 18:0.68080807 19:-2.0341523
4 1:123.0 2:152.0 3:9.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0
4 1:20.0 2:134.0 3:9.0 4:0.0 5:0.0 6:0.6666667 7:0.088888995 8:0.61111116 9:0.24074072 10:2.9629629 11:1.1111112 12:6.4444447 13:1.3333334 14:-5.5555553 15:10.444445 16:-4.888889 17:6.4444447 18:0.8292328 19:-2.133095
4 1:223.0 2:62.0 3:9.0 4:0.0 5:0.0 6:0.3333334 7:0.29814243 8:0.44444442 9:0.50184846 10:6.4444447 11:4.111111 12:11.444445 13:3.7777777 14:-7.0 15:15.0 16:-8.0 17:11.444445 18:0.6703704 19:-2.0487173
4 1:184.0 2:145.0 3:9.0 4:0.0 5:0.0 6:0.72222227 7:0.6116159 8:0.22222222 9:0.2721655 10:0.5555556 11:0.33333334 12:1.2222222 13:0.11111111 14:-0.6666667 15:2.0 16:-1.3333334 17:1.2222222 18:0.5277778 19:-1.9209436
4 1:225.0 2:58.0 3:9.0 4:0.0 5:0.0 6:0.3333335 7:0.42163706 8:0.4444445 9:0.34426522 10:8.333333 11:5.5555553 12:14.111111 13:5.3333335 14:-8.333333 15:17.333334 16:-9.0 17:14.111111 18:0.62222224 19:-2.0685637
4 1:58.0 2:113.0 3:9.0 4:0.0 5:0.0 6:3.4444447 7:1.2232318 8:0.7222223 9:0.38968182 10:20.851852 11:16.88889 12:28.444445 13:17.222223 14:-11.888889 15:22.777779 16:-10.888889 17:28.444445 18:0.4148072 19:-2.1256926
4 1:160.0 2:41.0 3:9.0 4:0.0 5:0.0 6:0.8333333 7:0.8096638 8:0.22222225 9:0.17213258 10:0.7037037 11:0.5555556 12:1.2222222 13:0.33333334 14:-0.44444445 15:1.5555556 16:-1.1111112 17:1.2222222 18:0.537037 19:-1.8451205
4 1:160.0 2:110.0 3:9.0 4:0.0 5:0.0 6:0.833333 7:0.6912145 8:0.4444437 9:0.2721654 10:31.62963 11:27.222221 12:39.333336 13:28.333334 14:-13.222222 15:23.11111 16:-9.888889 17:39.333336 18:0.3074441 19:-2.1872416
4 1:186.0 2:12.0 3:9.0 4:0.0 5:0.0 6:0.44444433 7:0.27216548 8:2.3333333 9:1.9663839 10:6.259259 11:3.8888888 12:11.333333 13:3.5555556 14:-7.111111 15:15.222222 16:-8.111111 17:11.333333 18:0.6873016 19:-2.057978
4 1:142.0 2:111.0 3:9.0 4:0.0 5:0.0 6:1.1111113 7:0.45541987 8:0.55555534 9:0.34426492 10:28.74074 11:24.555555 12:35.88889 13:25.777779 14:-12.555555 15:21.444445 16:-8.888889 17:35.88889 18:0.31548372 19:-2.2026672
4 1:252.0 2:137.0 3:9.0 4:0.0 5:0.0 6:0.88888884 7:0.544331 8:0.6111111 9:0.71232533 10:0.7407407 11:0.33333334 12:1.7777778 13:0.11111111 14:-1.2222222 15:3.1111112 16:-1.8888888 17:1.7777778 18:0.75 19:-2.0076063
4 1:206.0 2:61.0 3:9.0 4:0.0 5:0.0 6:0.5555555 7:0.40368673 8:0.4999999 9:0.45946813 10:7.0740743 11:4.666667 12:12.222222 13:4.3333335 14:-7.2222223 15:15.444445 16:-8.222222 17:12.222222 18:0.64589113 19:-2.0487173
4 1:239.0 2:93.0 3:9.0 4:0.0 5:0.0 6:3.444444 7:13.496301 8:1.0555555 9:0.86296237 10:14.407408 11:9.888889 12:22.88889 13:10.444445 14:-13.555555 15:25.444445 16:-11.888889 17:22.88889 18:0.57700235 19:-2.1374934
4 1:207.0 2:115.0 3:9.0 4:0.0 5:0.0 6:1.0555555 7:0.3296295 8:0.16666669 9:0.033333343 10:1.2222222 11:0.44444445 12:2.8888888 13:0.33333334 14:-2.3333333 15:5.0 16:-2.6666667 17:2.8888888 18:0.93333334 19:-2.0655363
4 1:90.0 2:134.0 3:9.0 4:0.0 5:0.0 6:0.38888887 7:0.018518528 8:0.94444436 9:0.1518523 10:2.1111112 11:1.0 12:4.666667 13:0.6666667 14:-3.3333333 15:7.6666665 16:-4.3333335 17:4.666667 18:0.88148147 19:-2.0131435
5 1:86.0 2:197.0 3:9.0 4:0.11111111 5:0.11111111 6:1.611112 7:1.4516907 8:1.2777786 9:1.1038647 10:63.22222 11:56.22222 12:77.77778 13:55.666668 14:-21.0 15:43.666668 16:-22.666666 17:77.77778 18:0.28533262 19:-2.06802
5 1:4.0 2:189.0 3:9.0 4:0.0 5:0.0 6:2.0555565 7:3.8851852 8:11.722221 9:114.59634 10:26.444445 11:23.444445 12:33.0 13:22.88889 14:-9.0 15:19.666666 16:-10.666667 17:33.0 18:0.27147257 19:-2.1010017
5 1:134.0 2:187.0 3:9.0 4:0.0 5:0.0 6:1.8888887 7:1.5153537 8:2.1111114 9:1.7847083 10:59.37037 11:52.666668 12:74.111115 13:51.333332 14:-20.11111 15:44.22222 16:-24.11111 17:74.111115 18:0.30745777 19:-2.03348
5 1:252.0 2:201.0 3:9.0 4:0.0 5:0.0 6:4.6111107 7:5.495115 8:5.5555553 9:5.795274 10:40.296295 11:35.77778 12:49.0 13:36.11111 14:-13.555555 15:26.11111 16:-12.555555 17:49.0 18:0.2753682 19:-2.1758256
5 1:219.0 2:176.0 3:9.0 4:0.0 5:0.11111111 6:2.1111119 7:1.857917 8:5.111111 9:2.8414931 10:60.296295 11:53.333332 12:75.66667 13:51.88889 14:-20.88889 15:46.11111 16:-25.222221 17:75.66667 18:0.31446242 19:-2.0306482
5 1:205.0 2:190.0 3:9.0 4:0.0 5:0.0 6:1.2777773 7:0.9981452 8:1.6111107 9:1.1238158 10:49.48148 11:44.77778 12:60.666668 13:43.0 14:-14.111111 15:33.555557 16:-19.444445 17:60.666668 18:0.29078844 19:-1.9875989
5 1:202.0 2:193.0 3:9.0 4:0.0 5:0.0 6:1.111112 7:0.7503075 8:3.3888881 9:2.489236 10:41.703705 11:37.88889 12:50.666668 13:36.555557 14:-11.444445 15:26.88889 16:-15.444445 17:50.666668 18:0.27838665 19:-1.9929975
5 1:223.0 2:161.0 3:9.0 4:0.0 5:0.0 6:1.3888893 7:3.040736 8:8.999999 9:31.022234 10:42.037037 11:36.0 12:52.22222 13:37.88889 14:-18.11111 15:30.555555 16:-12.444445 17:52.22222 18:0.30841646 19:-2.282295
5 1:87.0 2:196.0 3:9.0 4:0.11111111 5:0.0 6:1.3333321 7:0.8692278 8:2.222222 9:1.6688869 10:61.592594 11:55.0 12:75.66667 13:54.11111 14:-19.777779 15:42.22222 16:-22.444445 17:75.66667 18:0.28752622 19:-2.0487363
5 1:105.0 2:193.0 3:9.0 4:0.0 5:0.0 6:3.222222 7:1.9051597 8:2.8888893 9:2.1773255 10:60.11111 11:53.11111 12:75.111115 13:52.11111 14:-21.0 15:45.0 16:-24.0 17:75.111115 18:0.30846536 19:-2.047766
5 1:77.0 2:185.0 3:9.0 4:0.0 5:0.0 6:2.944445 7:7.6629586 8:6.2222214 9:32.118523 10:32.555557 11:29.222221 12:39.666668 13:28.777779 14:-10.0 15:21.333334 16:-11.333333 17:39.666668 18:0.27036038 19:-2.0852716
5 1:88.0 2:180.0 3:9.0 4:0.0 5:0.0 6:1.4999994 7:0.93689823 8:3.833332 9:2.888675 10:50.407406 11:45.22222 12:62.333332 13:43.666668 14:-15.555555 15:35.77778 16:-20.222221 17:62.333332 18:0.3009182 19:-2.0087192
5 1:214.0 2:161.0 3:9.0 4:0.0 5:0.0 6:3.7222223 7:0.72963357 8:11.5 9:18.922234 10:40.444443 11:35.333336 12:49.666668 13:36.333336 14:-15.333333 15:27.666666 16:-12.333333 17:49.666668 18:0.29805613 19:-2.198939
5 1:198.0 2:183.0 3:9.0 4:0.0 5:0.0 6:1.0555547 7:1.1816497 8:3.3888881 9:1.5974506 10:54.037037 11:48.88889 12:66.55556 13:46.666668 14:-15.444445 15:37.555557 16:-22.11111 17:66.55556 18:0.2986217 19:-1.9749589
5 1:189.0 2:187.0 3:9.0 4:0.0 5:0.0 6:1.2222227 7:1.0036974 8:3.0555553 9:2.3890193 10:48.51852 11:44.11111 12:59.88889 13:41.555557 14:-13.222222 15:34.11111 16:-20.88889 17:59.88889 18:0.30575457 19:-1.9474715
5 1:124.0 2:191.0 3:9.0 4:0.0 5:0.0 6:3.5000007 7:2.7386136 8:3.277778 9:2.8001328 10:59.74074 11:52.88889 12:74.77778 13:51.555557 14:-20.555555 15:45.11111 16:-24.555555 17:74.77778 18:0.31361094 19:-2.03548
5 1:182.0 2:186.0 3:9.0 4:0.11111111 5:0.0 6:3.666666 7:2.0439608 8:1.7777767 9:1.2412661 10:48.444443 11:43.77778 12:59.88889 13:41.666668 14:-14.0 15:34.333332 16:-20.333334 17:59.88889 18:0.30452195 19:-1.9730555
5 1:151.0 2:163.0 3:9.0 4:0.0 5:0.0 6:2.0555556 7:2.2851863 8:18.166666 9:41.988934 10:40.0 11:34.555557 12:48.0 13:37.444443 14:-16.333334 15:24.0 16:-7.6666665 17:48.11111 18:0.2638465 19:-2.5174901
5 1:112.0 2:197.0 3:9.0 4:0.0 5:0.0 6:4.2222233 7:2.9938211 8:4.9444447 9:3.1227946 10:50.333332 11:44.666668 12:62.22222 13:44.11111 14:-17.0 15:35.666668 16:-18.666666 17:62.22222 18:0.29632849 19:-2.0712209
5 1:137.0 2:182.0 3:9.0 4:0.0 5:0.0 6:1.8333334 7:3.8555553 8:3.6111107 9:9.218522 10:34.925926 11:31.444445 12:42.88889 13:30.444445 14:-10.444445 15:23.88889 16:-13.444445 17:42.88889 18:0.28575617 19:-2.0011246
5 1:4.0 2:201.0 3:9.0 4:0.0 5:0.22222222 6:2.722222 7:1.6788458 8:5.2222214 9:3.1245742 10:53.703705 11:47.11111 12:67.22222 13:46.77778 14:-19.777779 15:40.555557 16:-20.777779 17:67.22222 18:0.30885938 19:-2.0752265
5 1:235.0 2:196.0 3:9.0 4:0.0 5:0.0 6:1.6666666 7:1.333334 8:2.222222 9:1.1482682 10:47.25926 11:41.77778 12:58.555557 13:41.444443 14:-16.444445 15:33.88889 16:-17.444445 17:58.555557 18:0.29423782 19:-2.0746155
5 1:167.0 2:189.0 3:9.0 4:0.0 5:0.0 6:3.7777774 7:2.2377224 8:3.7777774 9:1.544405 10:58.407406 11:51.333332 12:72.44444 13:51.444443 14:-21.222221 15:42.11111 16:-20.88889 17:72.44444 18:0.29552308 19:-2.1013258
5 1:250.0 2:176.0 3:9.0 4:0.0 5:0.11111111 6:1.611112 7:1.0628399 8:3.444444 9:1.6953092 10:53.666668 11:47.11111 12:67.66667 13:46.22222 14:-19.666666 15:42.0 16:-22.333334 17:67.66667 18:0.3181372 19:-2.0522583
5 1:244.0 2:194.0 3:9.0 4:0.0 5:0.0 6:1.722222 7:1.14342 8:2.277778 9:2.03761 10:49.74074 11:44.444443 12:61.666668 13:43.11111 14:-15.888889 15:35.77778 16:-19.88889 17:61.666668 18:0.30085307 19:-2.0218375
5 1:178.0 2:185.0 3:9.0 4:0.0 5:0.0 6:2.6111119 7:1.8063676 8:3.1111114 9:2.2771008 10:49.037037 11:44.0 12:60.666668 13:42.444443 14:-15.111111 15:34.88889 16:-19.777779 17:60.666668 18:0.30003616 19:-2.006186
5 1:229.0 2:195.0 3:9.0 4:0.0 5:0.0 6:4.166666 7:2.2779152 8:4.111111 9:2.2476342 10:47.703705 11:42.444443 12:58.88889 13:41.77778 14:-15.777778 15:33.555557 16:-17.777779 17:58.88889 18:0.29027814 19:-2.0527046
5 1:5.0 2:210.0 3:9.0 4:0.0 5:0.11111111 6:2.1666672 7:1.6699982 8:4.444444 9:2.613356 10:51.296295 11:45.444443 12:64.333336 13:44.11111 14:-17.555555 15:39.11111 16:-21.555555 17:64.333336 18:0.3175664 19:-2.0208955
5 1:118.0 2:180.0 3:9.0 4:0.0 5:0.0 6:1.9444447 7:1.4819913 8:3.1111114 9:1.0886629 10:48.555557 11:44.11111 12:59.0 13:42.555557 14:-13.333333 15:31.333334 16:-18.0 17:59.0 18:0.27882218 19:-1.9960423
5 1:86.0 2:193.0 3:9.0 4:0.0 5:0.0 6:3.2777793 7:1.6521593 8:2.222222 9:1.8094397 10:61.407406 11:53.666668 12:76.55556 13:54.0 14:-23.222221 15:45.444443 16:-22.222221 17:76.55556 18:0.29957896 19:-2.1093748
6 1:204.0 2:156.0 3:9.0 4:0.0 5:0.0 6:0.5000003 7:0.27888626 8:1.9999996 9:0.55777323 10:23.703703 11:17.333334 12:25.444445 13:28.333334 14:-19.11111 15:5.2222223 16:13.888889 17:28.333334 18:0.38903406 19:2.8649306
6 1:71.0 2:180.0 3:9.0 4:0.11111111 5:0.0 6:1.222222 7:0.5629625 8:3.0 9:1.8666646 10:22.333334 11:18.333334 12:21.444445 13:27.222221 14:-12.0 15:-2.6666667 16:14.666667 17:27.222221 18:0.3273826 19:2.4538307
6 1:60.0 2:181.0 3:9.0 4:0.11111111 5:0.0 6:1.6666666 7:1.2000005 8:2.6666667 9:2.0888875 10:19.62963 11:17.11111 12:17.88889 13:23.88889 14:-7.5555553 15:-5.2222223 16:12.777778 17:23.88889 18:0.28569087 19:2.1891353
6 1:103.0 2:216.0 3:9.0 4:0.0 5:0.0 6:0.88888884 7:0.6518517 8:2.1666663 9:1.1444442 10:14.555555 11:10.888889 12:13.666667 13:19.11111 14:-11.0 15:-2.6666667 16:13.666667 17:19.11111 18:0.43169576 19:2.4475467
6 1:89.0 2:221.0 3:9.0 4:0.0 5:0.0 6:1.3888888 7:1.4851848 8:1.4444445 9:1.5851862 10:14.074074 11:10.666667 12:12.444445 13:19.11111 14:-10.222222 15:-4.888889 16:15.111111 17:19.11111 18:0.44601154 19:2.3172119
6 1:8.0 2:199.0 3:9.0 4:0.0 5:0.0 6:1.6666671 7:0.78881073 8:1.3888893 9:0.71232533 10:15.0 11:13.333333 12:11.777778 13:19.88889 14:-5.0 15:-9.666667 16:14.666667 17:19.88889 18:0.40888458 19:1.9053026
6 1:200.0 2:250.0 3:9.0 4:0.0 5:0.0 6:2.2777777 7:1.420746 8:1.4444445 9:1.0255988 10:9.222222 11:6.5555553 12:7.3333335 13:13.777778 14:-8.0 15:-5.6666665 16:13.666667 17:13.777778 18:0.5633903 19:2.1929355
6 1:163.0 2:166.0 3:9.0 4:0.0 5:0.0 6:1.7777776 7:1.0962971 8:2.444445 9:1.0518519 10:16.962963 11:12.333333 12:16.333334 13:22.222221 14:-13.888889 15:-1.8888888 16:15.777778 17:22.222221 18:0.4462137 19:2.5158255
6 1:186.0 2:173.0 3:9.0 4:0.0 5:0.0 6:1.4444445 7:0.82963055 8:2.1111114 9:1.9851853 10:17.148148 11:13.555555 12:15.555555 13:22.333334 14:-10.777778 15:-4.7777777 16:15.555555 17:22.333334 18:0.39643326 19:2.332739
6 1:2.0 2:245.0 3:9.0 4:0.0 5:0.0 6:1.8888888 7:2.162963 8:3.1666667 9:3.2777781 10:6.4074073 11:6.2222223 12:6.0 13:7.0 14:-0.5555556 15:-1.2222222 16:1.7777778 17:7.2222223 18:0.19104938 19:1.7566451
6 1:62.0 2:223.0 3:9.0 4:0.0 5:0.0 6:2.5 7:5.722223 8:1.6666666 9:2.4444442 10:6.6666665 11:4.888889 12:4.666667 13:10.444445 14:-5.3333335 15:-6.0 16:11.333333 17:10.444445 18:0.5931498 19:2.0465877
6 1:242.0 2:183.0 3:9.0 4:0.0 5:0.0 6:1.4999999 7:0.9368979 8:2.1666667 9:1.798147 10:15.37037 11:12.666667 12:12.444445 13:21.0 14:-8.111111 15:-8.777778 16:16.88889 17:21.0 18:0.42024404 19:2.0758736
6 1:200.0 2:215.0 3:9.0 4:0.0 5:0.0 6:1.5555559 7:0.95839405 8:4.722222 9:2.6450515 10:23.037037 11:17.11111 12:22.555555 13:29.444445 14:-17.777779 15:-1.4444444 16:19.222221 17:29.444445 18:0.42076695 19:2.5610487
6 1:57.0 2:177.0 3:9.0 4:0.0 5:0.0 6:0.94444495 7:0.55185163 8:1.4444443 9:1.71852 10:19.592592 11:15.777778 12:18.444445 13:24.555555 14:-11.444445 15:-3.4444444 16:14.888889 17:24.555555 18:0.3589904 19:2.413262
6 1:63.0 2:220.0 3:9.0 4:0.0 5:0.0 6:3.055556 7:15.2629595 8:3.6666667 9:6.0888896 10:8.185185 11:6.5555553 12:6.4444447 13:11.555555 14:-4.888889 15:-5.2222223 16:10.111111 17:11.555555 18:0.48671728 19:2.0931497
6 1:117.0 2:224.0 3:9.0 4:0.0 5:0.0 6:3.0555556 7:2.5596585 8:3.0555556 9:3.0215273 10:20.25926 11:15.444445 12:17.777779 13:27.555555 14:-14.444445 15:-7.4444447 16:21.88889 17:27.555555 18:0.44151622 19:2.3041532
6 1:233.0 2:211.0 3:9.0 4:0.11111111 5:0.0 6:2.6666667 7:6.0888896 8:1.6666666 9:1.7333333 10:15.444445 11:12.444445 12:15.222222 13:18.666668 14:-9.0 15:-0.6666667 16:9.666667 17:18.666668 18:0.33542147 19:2.5549645
6 1:232.0 2:175.0 3:9.0 4:0.0 5:0.0 6:1.1666669 7:0.62360954 8:2.8333333 9:2.1679492 10:15.37037 11:12.444445 12:13.555555 13:20.11111 14:-8.777778 15:-5.4444447 16:14.222222 17:20.11111 18:0.38741234 19:2.2421958
6 1:29.0 2:195.0 3:9.0 4:0.0 5:0.0 6:0.44444433 7:0.40368652 8:0.61111087 9:0.6804136 10:16.037037 11:14.444445 12:13.333333 13:20.333334 14:-4.7777777 15:-8.111111 16:12.888889 17:20.333334 18:0.34230694 19:1.9430399
6 1:63.0 2:201.0 3:9.0 4:0.0 5:0.0 6:1.4444445 7:0.9185186 8:0.94444424 9:0.5518518 10:7.7777777 11:6.2222223 12:5.5555553 13:11.555555 14:-4.6666665 15:-6.6666665 16:11.333333 17:11.555555 18:0.54320127 19:1.9829868
6 1:93.0 2:236.0 3:9.0 4:0.11111111 5:0.0 6:1.7777777 7:2.6962965 8:1.9999999 9:0.93333334 10:12.518518 11:9.555555 12:10.777778 13:17.222223 14:-8.888889 15:-5.2222223 16:14.111111 17:17.222223 18:0.44724658 19:2.2671974
